"poyalyqorovwqves.ru","0","2012-01-31 00:00:00","2012-01-31 23:59:59","blackhole_dga_16_ru"
"rtngckpiugfrlepg.ru","1","2012-01-31 00:00:00","2012-01-31 23:59:59","blackhole_dga_16_ru"
"ntppvruxnkdjhvbh.ru","0","2012-02-01 00:00:00","2012-02-01 23:59:59","blackhole_dga_16_ru"
"pyfvmdoslhtmvswd.ru","1","2012-02-01 00:00:00","2012-02-01 23:59:59","blackhole_dga_16_ru"
"zgsxmhffvnizvxft.ru","0","2012-02-02 00:00:00","2012-02-02 23:59:59","blackhole_dga_16_ru"
"cmijgbxvxstkgtpc.ru","1","2012-02-02 00:00:00","2012-02-02 23:59:59","blackhole_dga_16_ru"
"mtuloilstrcfoykq.ru","0","2012-02-03 00:00:00","2012-02-03 23:59:59","blackhole_dga_16_ru"
"oyjreoljhwsvefpf.ru","1","2012-02-03 00:00:00","2012-02-03 23:59:59","blackhole_dga_16_ru"
"yfxueilamhutmmnr.ru","0","2012-02-04 00:00:00","2012-02-04 23:59:59","blackhole_dga_16_ru"
"bmngykbjolpwcrqm.ru","1","2012-02-04 00:00:00","2012-02-04 23:59:59","blackhole_dga_16_ru"
"ksyiaulnbpgnxpjs.ru","0","2012-02-05 00:00:00","2012-02-05 23:59:59","blackhole_dga_16_ru"
"nxooqekbpedsmawo.ru","1","2012-02-05 00:00:00","2012-02-05 23:59:59","blackhole_dga_16_ru"
"wfcsvebxgiynxlbc.ru","0","2012-02-06 00:00:00","2012-02-06 23:59:59","blackhole_dga_16_ru"
"zkrwmmqgrdtowhio.ru","1","2012-02-06 00:00:00","2012-02-06 23:59:59","blackhole_dga_16_ru"
"jsehchxfgboukksb.ru","0","2012-02-07 00:00:00","2012-02-07 23:59:59","blackhole_dga_16_ru"
"lxtlipbjujyfgbsi.ru","1","2012-02-07 00:00:00","2012-02-07 23:59:59","blackhole_dga_16_ru"
"vehpowijritygngg.ru","0","2012-02-08 00:00:00","2012-02-08 23:59:59","blackhole_dga_16_ru"
"xjwtedhbosmxzukq.ru","1","2012-02-08 00:00:00","2012-02-08 23:59:59","blackhole_dga_16_ru"
"isjdecxytkoiazad.ru","0","2012-02-09 00:00:00","2012-02-09 23:59:59","blackhole_dga_16_ru"
"kwxhkjhmyljgpaht.ru","1","2012-02-09 00:00:00","2012-02-09 23:59:59","blackhole_dga_16_ru"
"uemmazcuvorvsadb.ru","0","2012-02-10 00:00:00","2012-02-10 23:59:59","blackhole_dga_16_ru"
"wjbsqskiqjerkedk.ru","1","2012-02-10 00:00:00","2012-02-10 23:59:59","blackhole_dga_16_ru"
"grnzukxvhqnjfana.ru","0","2012-02-11 00:00:00","2012-02-11 23:59:59","blackhole_dga_16_ru"
"jwdgmvtytmdvomcx.ru","1","2012-02-11 00:00:00","2012-02-11 23:59:59","blackhole_dga_16_ru"
"sdqirxitzjgxxxhf.ru","0","2012-02-12 00:00:00","2012-02-12 23:59:59","blackhole_dga_16_ru"
"vigoiezowqupgdro.ru","1","2012-02-12 00:00:00","2012-02-12 23:59:59","blackhole_dga_16_ru"
"frswwkcwyjwmrorb.ru","0","2012-02-13 00:00:00","2012-02-13 23:59:59","blackhole_dga_16_ru"
"hwhdoqbqjeohptnt.ru","1","2012-02-13 00:00:00","2012-02-13 23:59:59","blackhole_dga_16_ru"
"rdvfkzvdqxpufsep.ru","0","2012-02-14 00:00:00","2012-02-14 23:59:59","blackhole_dga_16_ru"
"tiklaegfpvkacpbp.ru","1","2012-02-14 00:00:00","2012-02-14 23:59:59","blackhole_dga_16_ru"
"eqxsyluecdcxpped.ru","0","2012-02-15 00:00:00","2012-02-15 23:59:59","blackhole_dga_16_ru"
"gvmyehmorxglkbwf.ru","1","2012-02-15 00:00:00","2012-02-15 23:59:59","blackhole_dga_16_ru"
"qdbewgrvhvwygvlo.ru","0","2012-02-16 00:00:00","2012-02-16 23:59:59","blackhole_dga_16_ru"
"shpimfzigcjpuwut.ru","1","2012-02-16 00:00:00","2012-02-16 23:59:59","blackhole_dga_16_ru"
"cqcrrdgweomwshmp.ru","0","2012-02-17 00:00:00","2012-02-17 23:59:59","blackhole_dga_16_ru"
"fvrvghqnxmloqwlf.ru","1","2012-02-17 00:00:00","2012-02-17 23:59:59","blackhole_dga_16_ru"
"ocfaopqtguzswofi.ru","0","2012-02-18 00:00:00","2012-02-18 23:59:59","blackhole_dga_16_ru"
"rhueegmuvsvtxmhr.ru","1","2012-02-18 00:00:00","2012-02-18 23:59:59","blackhole_dga_16_ru"
"bpholidutrkjmtpp.ru","0","2012-02-19 00:00:00","2012-02-19 23:59:59","blackhole_dga_16_ru"
"duvriiiwjkojcvxy.ru","1","2012-02-19 00:00:00","2012-02-19 23:59:59","blackhole_dga_16_ru"
"nckwyplkpfqczmxl.ru","0","2012-02-20 00:00:00","2012-02-20 23:59:59","blackhole_dga_16_ru"
"pgybverlbdkievuq.ru","1","2012-02-20 00:00:00","2012-02-20 23:59:59","blackhole_dga_16_ru"
"znlfqprdgejpllxi.ru","0","2012-02-21 00:00:00","2012-02-21 23:59:59","blackhole_dga_16_ru"
"cubqsdiosaatrumu.ru","1","2012-02-21 00:00:00","2012-02-21 23:59:59","blackhole_dga_16_ru"
"mbosgirfmfoygmhk.ru","0","2012-02-22 00:00:00","2012-02-22 23:59:59","blackhole_dga_16_ru"
"ogeymkfreoucnkow.ru","1","2012-02-22 00:00:00","2012-02-22 23:59:59","blackhole_dga_16_ru"
"xnqbiapjqcpvvcqz.ru","0","2012-02-23 00:00:00","2012-02-23 23:59:59","blackhole_dga_16_ru"
"btgnujocpdtvootd.ru","1","2012-02-23 00:00:00","2012-02-23 23:59:59","blackhole_dga_16_ru"
"kbtpctegrcuillhc.ru","0","2012-02-24 00:00:00","2012-02-24 23:59:59","blackhole_dga_16_ru"
"mgjvimybyhptmvyu.ru","1","2012-02-24 00:00:00","2012-02-24 23:59:59","blackhole_dga_16_ru"
"wmuxxiagzhcieofr.ru","0","2012-02-25 00:00:00","2012-02-25 23:59:59","blackhole_dga_16_ru"
"yrkekvwkyphwfqde.ru","1","2012-02-25 00:00:00","2012-02-25 23:59:59","blackhole_dga_16_ru"
"jaymuwnpcjtqcwot.ru","0","2012-02-26 00:00:00","2012-02-26 23:59:59","blackhole_dga_16_ru"
"lfnsbfrekyjkihrs.ru","1","2012-02-26 00:00:00","2012-02-26 23:59:59","blackhole_dga_16_ru"
"vmzukuabemehxwpw.ru","0","2012-02-27 00:00:00","2012-02-27 23:59:59","blackhole_dga_16_ru"
"xqobchfrpmohjhoq.ru","1","2012-02-27 00:00:00","2012-02-27 23:59:59","blackhole_dga_16_ru"
"hzbkqtgarqrmdlcx.ru","0","2012-02-28 00:00:00","2012-02-28 23:59:59","blackhole_dga_16_ru"
"kfsocxsybqazobiu.ru","1","2012-02-28 00:00:00","2012-02-28 23:59:59","blackhole_dga_16_ru"
"tleswbgrqcluhdhd.ru","0","2012-02-29 00:00:00","2012-02-29 23:59:59","blackhole_dga_16_ru"
"wqtwsppffkveotlf.ru","1","2012-02-29 00:00:00","2012-02-29 23:59:59","blackhole_dga_16_ru"
"qqafbwfwjrflbmdo.ru","0","2012-03-01 00:00:00","2012-03-01 23:59:59","blackhole_dga_16_ru"
"svpjqbaclxdndjtm.ru","1","2012-03-01 00:00:00","2012-03-01 23:59:59","blackhole_dga_16_ru"
"deeskswjfulkurjc.ru","0","2012-03-02 00:00:00","2012-03-02 23:59:59","blackhole_dga_16_ru"
"fjswhrwpudtikgfc.ru","1","2012-03-02 00:00:00","2012-03-02 23:59:59","blackhole_dga_16_ru"
"ppfbslcowvdivwmr.ru","0","2012-03-03 00:00:00","2012-03-03 23:59:59","blackhole_dga_16_ru"
"ruufjlwxbqopskfv.ru","1","2012-03-03 00:00:00","2012-03-03 23:59:59","blackhole_dga_16_ru"
"cejpdwxlftekbrch.ru","0","2012-03-04 00:00:00","2012-03-04 23:59:59","blackhole_dga_16_ru"
"eixtirbwzdgffsua.ru","1","2012-03-04 00:00:00","2012-03-04 23:59:59","blackhole_dga_16_ru"
"npkxjvsffuotzmij.ru","0","2012-03-05 00:00:00","2012-03-05 23:59:59","blackhole_dga_16_ru"
"quycbctjycfxjvan.ru","1","2012-03-05 00:00:00","2012-03-05 23:59:59","blackhole_dga_16_ru"
"adnmvxwbyzjwvasg.ru","0","2012-03-06 00:00:00","2012-03-06 23:59:59","blackhole_dga_16_ru"
"didrlygicxydgncq.ru","1","2012-03-06 00:00:00","2012-03-06 23:59:59","blackhole_dga_16_ru"
"moouumrwtvnetzfu.ru","0","2012-03-07 00:00:00","2012-03-07 23:59:59","blackhole_dga_16_ru"
"oteanshtirscfyxl.ru","1","2012-03-07 00:00:00","2012-03-07 23:59:59","blackhole_dga_16_ru"
"ybrdscaecknwugpu.ru","0","2012-03-08 00:00:00","2012-03-08 23:59:59","blackhole_dga_16_ru"
"bihoekmllavemdtr.ru","1","2012-03-08 00:00:00","2012-03-08 23:59:59","blackhole_dga_16_ru"
"lotqnwonxpgigjox.ru","0","2012-03-09 00:00:00","2012-03-09 23:59:59","blackhole_dga_16_ru"
"ntiwdcaviwewvsoi.ru","1","2012-03-09 00:00:00","2012-03-09 23:59:59","blackhole_dga_16_ru"
"xawyilvvdurtcltc.ru","0","2012-03-10 00:00:00","2012-03-10 23:59:59","blackhole_dga_16_ru"
"zflfbyeelidlrxri.ru","1","2012-03-10 00:00:00","2012-03-10 23:59:59","blackhole_dga_16_ru"
"joynyhkerylsfygl.ru","0","2012-03-11 00:00:00","2012-03-11 23:59:59","blackhole_dga_16_ru"
"msntureyhhtvljon.ru","1","2012-03-11 00:00:00","2012-03-11 23:59:59","blackhole_dga_16_ru"
"vzzvoqbscqsnmrqr.ru","0","2012-03-12 00:00:00","2012-03-12 23:59:59","blackhole_dga_16_ru"
"xfqcmyxarlkovmxx.ru","1","2012-03-12 00:00:00","2012-03-12 23:59:59","blackhole_dga_16_ru"
"indlredwgvungvsq.ru","0","2012-03-13 00:00:00","2012-03-13 23:59:59","blackhole_dga_16_ru"
"ksspwrcadqjruaef.ru","1","2012-03-13 00:00:00","2012-03-13 23:59:59","blackhole_dga_16_ru"
"uyethhnsehcfqilz.ru","0","2012-03-14 00:00:00","2012-03-14 23:59:59","blackhole_dga_16_ru"
"wevydrkvywxqfsul.ru","1","2012-03-14 00:00:00","2012-03-14 23:59:59","blackhole_dga_16_ru"
"hniitysuwprckvzs.ru","0","2012-03-15 00:00:00","2012-03-15 23:59:59","blackhole_dga_16_ru"
"jswmystbgbmyrhxb.ru","1","2012-03-15 00:00:00","2012-03-15 23:59:59","blackhole_dga_16_ru"
"syjqyvrpyohlexgj.ru","0","2012-03-16 00:00:00","2012-03-16 23:59:59","blackhole_dga_16_ru"
"veawuvjuknycdovj.ru","1","2012-03-16 00:00:00","2012-03-16 23:59:59","blackhole_dga_16_ru"
"fmmflppopijsipdr.ru","0","2012-03-17 00:00:00","2012-03-17 23:59:59","blackhole_dga_16_ru"
"irclcuylmvqrrkdx.ru","1","2012-03-17 00:00:00","2012-03-17 23:59:59","blackhole_dga_16_ru"
"ryonlorhvoekruec.ru","0","2012-03-18 00:00:00","2012-03-18 23:59:59","blackhole_dga_16_ru"
"tdfthxmndyyekyky.ru","1","2012-03-18 00:00:00","2012-03-18 23:59:59","blackhole_dga_16_ru"
"emrbflbunrcqrjgk.ru","0","2012-03-19 00:00:00","2012-03-19 23:59:59","blackhole_dga_16_ru"
"grhhdbgkxomiymle.ru","1","2012-03-19 00:00:00","2012-03-19 23:59:59","blackhole_dga_16_ru"
"qxsjdyodxeyyechp.ru","0","2012-03-20 00:00:00","2012-03-20 23:59:59","blackhole_dga_16_ru"
"sdkqyhsxbdhcgwgf.ru","1","2012-03-20 00:00:00","2012-03-20 23:59:59","blackhole_dga_16_ru"
"dlwxvurpfeyqyqcj.ru","0","2012-03-21 00:00:00","2012-03-21 23:59:59","blackhole_dga_16_ru"
"fqlevkdlveprxpzy.ru","1","2012-03-21 00:00:00","2012-03-21 23:59:59","blackhole_dga_16_ru"
"oxxguneutbrhtsjx.ru","0","2012-03-22 00:00:00","2012-03-22 23:59:59","blackhole_dga_16_ru"
"rdomqhodxyumhllv.ru","1","2012-03-22 00:00:00","2012-03-22 23:59:59","blackhole_dga_16_ru"
"blbwpvcyztrepfue.ru","0","2012-03-23 00:00:00","2012-03-23 23:59:59","blackhole_dga_16_ru"
"eqqawkklmvkbowdi.ru","1","2012-03-23 00:00:00","2012-03-23 23:59:59","blackhole_dga_16_ru"
"nwcenehdgqyxtssq.ru","0","2012-03-24 00:00:00","2012-03-24 23:59:59","blackhole_dga_16_ru"
"pctjjivhotnedeou.ru","1","2012-03-24 00:00:00","2012-03-24 23:59:59","blackhole_dga_16_ru"
"zjfndnhwdsrwephi.ru","0","2012-03-25 00:00:00","2012-03-25 23:59:59","blackhole_dga_16_ru"
"cpuwwkidsdevvuqq.ru","1","2012-03-25 00:00:00","2012-03-25 23:59:59","blackhole_dga_16_ru"
"mwhbjgismatmjuji.ru","0","2012-03-26 00:00:00","2012-03-26 23:59:59","blackhole_dga_16_ru"
"ocxfurzvsdimgoho.ru","1","2012-03-26 00:00:00","2012-03-26 23:59:59","blackhole_dga_16_ru"
"yikkpeqinkedjnxs.ru","0","2012-03-27 00:00:00","2012-03-27 23:59:59","blackhole_dga_16_ru"
"bpavzrxbeqgcudhg.ru","1","2012-03-27 00:00:00","2012-03-27 23:59:59","blackhole_dga_16_ru"
"kvmxjgblbhjgpjvw.ru","0","2012-03-28 00:00:00","2012-03-28 23:59:59","blackhole_dga_16_ru"
"nbdenykbuveulccr.ru","1","2012-03-28 00:00:00","2012-03-28 23:59:59","blackhole_dga_16_ru"
"wipgnmjxfgwttrlf.ru","0","2012-03-29 00:00:00","2012-03-29 23:59:59","blackhole_dga_16_ru"
"znemwxtbrgiotghm.ru","1","2012-03-29 00:00:00","2012-03-29 23:59:59","blackhole_dga_16_ru"
"jvqtbrrbikxribjl.ru","0","2012-03-30 00:00:00","2012-03-30 23:59:59","blackhole_dga_16_ru"
"lbibpyapcfipsiaz.ru","1","2012-03-30 00:00:00","2012-03-30 23:59:59","blackhole_dga_16_ru"
"vhtdynyciknmkblg.ru","0","2012-03-31 00:00:00","2012-03-31 23:59:59","blackhole_dga_16_ru"
"xmjjpsraonwwzcdt.ru","1","2012-03-31 00:00:00","2012-03-31 23:59:59","blackhole_dga_16_ru"
"tmlrjxvvrvkyxofn.ru","0","2012-04-01 00:00:00","2012-04-01 23:59:59","blackhole_dga_16_ru"
"vraxfhteqhofhyhv.ru","1","2012-04-01 00:00:00","2012-04-01 23:59:59","blackhole_dga_16_ru"
"gbogvuamqydsxcgz.ru","0","2012-04-02 00:00:00","2012-04-02 23:59:59","blackhole_dga_16_ru"
"ifemluumiofcbxst.ru","1","2012-04-02 00:00:00","2012-04-02 23:59:59","blackhole_dga_16_ru"
"smpovxvnxkelrgzt.ru","0","2012-04-03 00:00:00","2012-04-03 23:59:59","blackhole_dga_16_ru"
"urfurrcmjfpijghf.ru","1","2012-04-03 00:00:00","2012-04-03 23:59:59","blackhole_dga_16_ru"
"eatdfntzfgqrprmj.ru","0","2012-04-04 00:00:00","2012-04-04 23:59:59","blackhole_dga_16_ru"
"hfijevjwcjlrxwjt.ru","1","2012-04-04 00:00:00","2012-04-04 23:59:59","blackhole_dga_16_ru"
"qlulnseexvzpptcm.ru","0","2012-04-05 00:00:00","2012-04-05 23:59:59","blackhole_dga_16_ru"
"tqjqjdkykvduufwo.ru","1","2012-04-05 00:00:00","2012-04-05 23:59:59","blackhole_dga_16_ru"
"dzvyrlqebdcolbei.ru","0","2012-04-06 00:00:00","2012-04-06 23:59:59","blackhole_dga_16_ru"
"ffnffvrefkjuvygb.ru","1","2012-04-06 00:00:00","2012-04-06 23:59:59","blackhole_dga_16_ru"
"plzhfkuhkocvqwvx.ru","0","2012-04-07 00:00:00","2012-04-07 23:59:59","blackhole_dga_16_ru"
"rqonvntrerlkebke.ru","1","2012-04-07 00:00:00","2012-04-07 23:59:59","blackhole_dga_16_ru"
"cybxcikisigkmqtl.ru","0","2012-04-08 00:00:00","2012-04-08 23:59:59","blackhole_dga_16_ru"
"eeschobskudmnebe.ru","1","2012-04-08 00:00:00","2012-04-08 23:59:59","blackhole_dga_16_ru"
"olegrpgtdxosnnkc.ru","0","2012-04-09 00:00:00","2012-04-09 23:59:59","blackhole_dga_16_ru"
"qptkhgtytzzduhbd.ru","1","2012-04-09 00:00:00","2012-04-09 23:59:59","blackhole_dga_16_ru"
"aygtmclwegxsmjid.ru","0","2012-04-10 00:00:00","2012-04-10 23:59:59","blackhole_dga_16_ru"
"dewypbfxfmzqimta.ru","1","2012-04-10 00:00:00","2012-04-10 23:59:59","blackhole_dga_16_ru"
"mkjdkbwuxcnuxtqd.ru","0","2012-04-11 00:00:00","2012-04-11 23:59:59","blackhole_dga_16_ru"
"ppxhzopqbiykuucv.ru","1","2012-04-11 00:00:00","2012-04-11 23:59:59","blackhole_dga_16_ru"
"yvklttrmfvygrvwk.ru","0","2012-04-12 00:00:00","2012-04-12 23:59:59","blackhole_dga_16_ru"
"bdcwjkbjvjsgvbcj.ru","1","2012-04-12 00:00:00","2012-04-12 23:59:59","blackhole_dga_16_ru"
"lknyzylpjzkasnmo.ru","0","2012-04-13 00:00:00","2012-04-13 23:59:59","blackhole_dga_16_ru"
"nodfrfckjbvopqrq.ru","1","2012-04-13 00:00:00","2012-04-13 23:59:59","blackhole_dga_16_ru"
"xvphlknpxewklsyd.ru","0","2012-04-14 00:00:00","2012-04-14 23:59:59","blackhole_dga_16_ru"
"adgtltgobqfvwoqy.ru","1","2012-04-14 00:00:00","2012-04-14 23:59:59","blackhole_dga_16_ru"
"kjsvlbwoxhcbtfpq.ru","0","2012-04-15 00:00:00","2012-04-15 23:59:59","blackhole_dga_16_ru"
"moickvhdobjascpc.ru","1","2012-04-15 00:00:00","2012-04-15 23:59:59","blackhole_dga_16_ru"
"vvteeuevhpbpepfi.ru","0","2012-04-16 00:00:00","2012-04-16 23:59:59","blackhole_dga_16_ru"
"yalkzsvudybexfgd.ru","1","2012-04-16 00:00:00","2012-04-16 23:59:59","blackhole_dga_16_ru"
"ijxsncuprepwqzlt.ru","0","2012-04-17 00:00:00","2012-04-17 23:59:59","blackhole_dga_16_ru"
"lomxtgmgrswlgrrn.ru","1","2012-04-17 00:00:00","2012-04-17 23:59:59","blackhole_dga_16_ru"
"uuyavjatmoykgodf.ru","0","2012-04-18 00:00:00","2012-04-18 23:59:59","blackhole_dga_16_ru"
"wznglpyofxculgri.ru","1","2012-04-18 00:00:00","2012-04-18 23:59:59","blackhole_dga_16_ru"
"hicqgipogsjulrgn.ru","0","2012-04-19 00:00:00","2012-04-19 23:59:59","blackhole_dga_16_ru"
"jnrulvwmhqyqkijc.ru","1","2012-04-19 00:00:00","2012-04-19 23:59:59","blackhole_dga_16_ru"
"tudygcklurkthcmt.ru","0","2012-04-20 00:00:00","2012-04-20 23:59:59","blackhole_dga_16_ru"
"vysdxauxtyfezxiw.ru","1","2012-04-20 00:00:00","2012-04-20 23:59:59","blackhole_dga_16_ru"
"gihnijebfitftukm.ru","0","2012-04-21 00:00:00","2012-04-21 23:59:59","blackhole_dga_16_ru"
"invrxhyvhormzpye.ru","1","2012-04-21 00:00:00","2012-04-21 23:59:59","blackhole_dga_16_ru"
"rtivxqoindugifaf.ru","0","2012-04-22 00:00:00","2012-04-22 23:59:59","blackhole_dga_16_ru"
"uyxznqjldjndcjon.ru","1","2012-04-22 00:00:00","2012-04-22 23:59:59","blackhole_dga_16_ru"
"ehmjatkmhnivwxdo.ru","0","2012-04-23 00:00:00","2012-04-23 23:59:59","blackhole_dga_16_ru"
"gmbpqdcecxdnxzsk.ru","1","2012-04-23 00:00:00","2012-04-23 23:59:59","blackhole_dga_16_ru"
"qtnrpbmfuierqstw.ru","0","2012-04-24 00:00:00","2012-04-24 23:59:59","blackhole_dga_16_ru"
"sycxgmdyuufpiqjs.ru","1","2012-04-24 00:00:00","2012-04-24 23:59:59","blackhole_dga_16_ru"
"dhqgdpbdxrusdxcw.ru","0","2012-04-25 00:00:00","2012-04-25 23:59:59","blackhole_dga_16_ru"
"fmgmrercxuodsjdk.ru","1","2012-04-25 00:00:00","2012-04-25 23:59:59","blackhole_dga_16_ru"
"psroiljvwkqrnfqf.ru","0","2012-04-26 00:00:00","2012-04-26 23:59:59","blackhole_dga_16_ru"
"rxhuxvaqydtntrps.ru","1","2012-04-26 00:00:00","2012-04-26 23:59:59","blackhole_dga_16_ru"
